FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
3,3,3,1,1.83,3.2,3.75,1.85,3.45,3.7,1.85,3.3,3.8,2.0,3.1,3.2,1.91,3.25,3.4,1.91,3.25,3.75,1.8,3.3,3.75,1.62,2.1,1.65,2.2,1.85,1.77,-0.5,1.96,1.88,-0.5,2.0,1.9,-0.5
3,0,1,0,1.25,4.5,10.0,1.35,4.5,7.2,1.33,4.5,9.0,1.35,4.0,7.0,1.29,4.33,9.0,1.33,4.5,8.0,1.36,4.0,7.0,1.55,2.25,1.6,2.3,1.8,2.0,-1.5,1.74,2.1,-1.5,1.8,2.1,-1.5
1,0,0,0,2.1,3.2,3.0,2.2,3.1,3.1,2.2,3.0,3.15,2.1,2.9,3.2,2.1,3.2,3.0,2.2,3.1,3.1,2.25,3.1,2.8,1.85,1.85,1.85,1.95,1.9,1.9,-0.25,1.94,1.9,-0.25,1.85,2.05,0.5
1,0,1,0,2.75,3.2,2.5,2.5,3.3,2.5,2.52,3.2,2.52,2.5,3.0,2.5,2.5,3.25,2.4,2.6,3.2,2.6,2.5,3.25,2.4,1.6,2.15,1.6,2.3,1.92,1.88,0,1.96,1.88,0.0,2.05,1.85,0.0
0,2,0,1,4.0,3.5,1.72,4.15,3.45,1.75,4.1,3.45,1.75,4.4,3.3,1.65,4.0,3.4,1.73,4.5,3.4,1.73,3.8,3.5,1.72,1.65,2.05,1.7,2.1,1.95,1.85,0.75,,,,2.0,1.9,0.75
1,2,0,2,2.62,3.2,2.37,2.7,3.25,2.35,2.7,3.25,2.35,2.4,3.2,2.4,2.6,3.2,2.38,2.75,3.2,2.38,2.6,3.3,2.3,1.6,2.15,1.66,2.15,1.85,1.95,0.25,,,,1.875,2.025,0.25
3,1,0,1,1.5,3.5,6.0,1.45,4.1,5.9,1.47,3.7,6.5,1.5,3.7,5.0,1.44,3.75,6.0,1.5,3.75,6.0,1.5,3.6,5.5,1.6,2.15,1.65,2.2,1.75,2.05,-1,1.78,2.06,-1.0,1.775,2.125,-1.0
3,0,1,0,1.44,3.75,6.5,1.45,4.25,5.75,1.45,4.15,5.75,1.4,3.9,6.0,1.44,3.75,6.0,1.44,4.2,6.0,1.44,3.75,6.0,1.55,2.25,1.57,2.35,2.0,1.8,-1,,,,2.05,1.85,-1.0
2,4,1,2,3.0,3.5,2.0,3.75,3.4,1.85,3.5,3.4,1.92,3.4,2.9,2.0,3.2,3.2,2.0,3.4,3.25,2.0,3.25,3.3,1.95,1.6,2.15,1.7,2.1,1.72,1.92,0.5,,,,1.85,2.05,0.5
2,1,1,0,2.1,3.25,3.0,2.0,3.35,3.3,2.05,3.3,3.2,1.9,3.3,3.3,2.0,3.2,3.2,2.0,3.25,3.4,2.0,3.2,3.2,1.65,2.05,1.65,2.2,1.8,1.9,-0.25,,,,2.125,1.775,-0.5
1,0,0,0,1.4,4.0,6.5,1.3,4.7,8.3,1.35,4.35,7.5,1.35,4.0,7.0,1.33,4.0,8.0,1.33,4.5,8.0,1.36,4.0,7.0,1.75,1.95,1.65,2.2,,,,,,,1.725,2.175,-1.25
1,0,1,0,2.6,3.25,2.6,2.4,3.35,2.6,2.4,3.15,2.7,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.3,2.62,2.3,3.2,2.62,1.6,2.15,1.65,2.2,1.95,1.85,0,1.98,1.86,0.0,2.0,1.9,0.0
0,0,0,0,1.66,3.5,4.33,1.6,3.7,4.8,1.57,3.6,5.4,1.65,3.3,4.4,1.62,3.5,4.5,1.62,3.5,5.0,1.6,3.4,4.8,1.71,2.0,1.8,2.0,1.95,1.85,-0.75,1.9,1.94,-0.75,1.975,1.925,-0.75
6,3,5,0,1.28,4.33,8.5,1.3,4.7,8.3,1.3,4.5,9.0,1.25,4.5,9.0,1.33,4.0,8.0,1.3,4.5,9.0,1.28,4.5,8.0,1.5,2.3,1.5,2.5,,,,,,,1.8,2.1,-1.25
2,0,0,0,4.33,3.2,1.72,4.5,3.65,1.65,4.35,3.4,1.75,4.2,3.4,1.65,4.33,3.2,1.72,4.5,3.4,1.7,3.8,3.5,1.72,1.6,2.1,1.65,2.2,1.91,1.75,0.5,,,,2.125,1.775,0.5
2,1,1,1,3.0,3.2,2.1,2.8,3.2,2.3,3.2,3.3,2.1,2.9,3.0,2.2,3.0,3.2,2.1,3.0,3.2,2.2,2.75,3.25,2.2,1.65,2.0,1.8,2.0,1.62,2.1,0.5,,,,2.075,1.825,0.25
1,1,1,1,1.9,3.2,3.5,1.95,3.3,3.5,1.9,3.35,3.75,2.0,3.2,3.1,1.9,3.2,3.5,1.8,3.25,4.2,1.95,3.3,3.25,1.6,2.1,1.65,2.2,1.85,1.8,-0.5,,,,1.85,2.05,-0.5
3,2,1,1,2.1,3.0,3.2,2.15,3.25,3.05,2.2,3.3,3.0,2.2,3.1,2.8,2.1,3.2,3.0,2.2,3.2,3.0,2.1,3.2,3.0,1.6,2.1,1.7,2.1,1.8,2.0,-0.25,,,,1.85,2.05,-0.25
0,0,0,0,3.5,3.2,1.9,3.2,3.3,2.05,3.25,3.35,2.05,3.2,3.1,2.0,3.25,3.4,1.9,3.25,3.4,2.0,3.2,3.2,2.0,1.65,2.0,1.75,2.05,1.65,2.05,0.5,,,,1.8,2.1,0.5
1,2,1,2,1.66,3.25,4.5,1.75,3.5,4.1,1.75,3.35,4.5,1.9,3.1,3.5,1.66,3.4,4.33,1.75,3.4,4.2,1.72,3.25,4.2,1.65,2.0,1.7,2.1,1.95,1.85,-0.75,,,,1.975,1.925,-0.75
4,1,0,1,1.2,5.0,11.0,1.15,6.7,12.0,1.2,5.5,12.0,1.15,6.0,12.0,1.16,5.5,12.0,1.2,5.5,12.0,1.14,6.0,12.0,1.45,2.45,1.5,2.5,,,,,,,1.75,2.15,-1.75
2,2,2,0,2.75,3.25,2.2,2.85,3.3,2.25,2.95,3.35,2.2,2.8,3.1,2.2,2.8,3.2,2.2,3.0,3.4,2.1,2.9,3.0,2.25,1.55,2.2,1.55,2.37,1.57,2.2,0.5,,,,1.8,2.1,0.5
1,2,1,1,2.37,3.2,2.6,2.25,3.4,2.75,2.35,3.3,2.7,2.4,3.1,2.5,2.25,3.2,2.75,2.3,3.2,2.8,2.3,3.3,2.6,1.61,2.0,,,2.35,1.49,-0.5,,,,2.1,1.8,-0.25
2,1,0,1,1.36,4.0,7.0,1.25,5.2,9.2,1.25,5.0,10.0,1.2,5.0,10.0,1.25,5.0,8.0,1.3,4.5,9.0,1.25,5.0,8.0,1.45,2.45,,,,,,,,,1.95,1.95,-1.5
2,3,1,1,7.0,4.0,1.36,7.8,4.9,1.3,8.0,4.2,1.36,7.0,4.0,1.35,7.0,4.0,1.36,7.0,4.0,1.4,7.5,3.8,1.36,,,,,,,,,,,1.9,2.0,1.5
0,1,0,1,1.53,3.4,5.5,1.5,3.9,5.6,1.5,3.75,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.75,6.0,1.57,3.5,5.0,1.51,2.2,,,1.5,2.31,-0.5,,,,1.95,1.95,-1.0
0,0,0,0,1.22,5.0,9.0,1.25,5.2,9.2,1.25,5.0,10.0,1.3,4.2,8.0,1.25,5.0,8.0,1.3,4.5,9.0,1.3,4.5,7.5,1.51,2.2,,,,,,,,,2.05,1.85,-1.75
1,2,1,2,4.5,3.5,1.61,4.0,3.6,1.75,4.5,3.5,1.68,3.8,3.1,1.8,4.33,3.4,1.67,4.5,3.4,1.7,4.0,3.5,1.7,1.46,2.3,,,1.97,1.68,0.5,,,,2.025,1.875,0.75
5,1,1,1,1.25,4.5,10.0,1.3,4.9,7.8,1.36,4.2,8.0,1.4,3.9,6.0,1.33,4.0,8.0,1.36,4.33,7.5,1.4,3.5,8.0,1.51,2.2,,,,,,,,,2.1,1.8,-1.5
1,2,1,1,1.9,3.2,3.5,1.95,3.1,3.75,2.0,3.2,3.5,2.0,3.2,3.1,1.91,3.25,3.4,2.0,3.25,3.4,2.0,3.3,3.1,1.51,2.2,,,2.0,1.67,-0.5,,,,2.1,1.8,-0.5
1,3,0,2,2.0,3.2,3.2,2.3,3.55,2.6,2.15,3.3,3.0,2.2,3.3,2.6,2.1,3.2,3.0,2.1,3.4,3.0,2.2,3.3,2.7,,,,,2.15,1.57,-0.5,,,,1.975,1.925,-0.25
