FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
1,0,0,0,1.7269999999999999,3.4,5.0,1.75,3.4,4.7,1.7,3.2,4.2,1.7269999999999999,3.2,4.333,1.67,3.3,5.5,1.67,3.4,4.5,1.72,3.2,4.33,1.79,1.9,2.0,1.8,2.0,1.85,-0.75,1.95,1.9,-0.75,2.05,1.85,-0.75
2,0,0,0,1.8330000000000002,3.3,4.333,1.85,3.4,4.0,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.4,4.33,1.85,3.25,3.75,1.72,3.4,4.0,1.79,1.9,2.0,1.8,1.7,2.05,-0.25,2.05,1.8,-0.5,2.05,1.85,-0.5
4,1,2,1,4.0,3.25,1.909,4.33,3.4,1.8,4.2,3.2,1.7,4.0,3.2,1.8,4.33,3.4,1.8,4.0,3.2,1.8,4.0,3.4,1.72,1.71,2.0,1.85,1.95,1.9,1.8,0.5,1.95,1.9,0.5,2.0,1.9,0.5
2,0,0,0,2.875,3.25,2.375,2.8,3.25,2.4,2.7,3.0,2.3,2.6,3.2,2.375,2.88,3.2,2.38,2.62,3.2,2.38,2.75,3.2,2.25,1.9,1.79,2.0,1.8,1.5,2.4,0.5,1.85,2.0,0.25,1.8,2.1,0.25
1,0,0,0,2.5,3.25,2.7,2.5,3.2,2.7,2.5,3.0,2.5,2.375,3.2,2.6,2.4,3.25,2.8,2.4,3.2,2.6,2.4,3.1,2.6,1.75,1.95,1.85,1.95,2.2,1.6,-0.25,1.95,1.9,0.0,1.95,1.95,0.0
0,4,0,3,2.7,3.25,2.5,2.6,3.2,2.6,2.5,3.0,2.5,2.375,3.2,2.6,2.5,3.3,2.62,2.5,3.0,2.6,2.4,3.1,2.6,1.85,1.85,2.0,1.8,2.2,1.6,-0.25,1.95,1.9,0.0,1.975,1.925,0.0
3,0,2,0,1.44,4.0,7.5,1.45,3.75,8.0,1.45,3.8,5.4,1.4,3.75,7.0,1.44,3.75,8.0,1.44,3.75,6.5,1.44,3.5,7.0,1.79,1.9,1.95,1.85,2.15,1.65,-1.25,1.8,2.05,-1.0,2.025,1.825,-1.0
2,1,2,1,1.222,5.5,13.0,1.25,5.25,11.0,1.25,4.5,9.0,1.2,5.0,11.0,1.22,5.5,12.0,1.2,5.5,10.0,1.22,5.0,9.5,1.65,2.05,1.75,2.05,1.7,2.05,-1.25,1.95,1.9,-1.5,1.975,1.925,-1.5
0,2,0,2,1.8,3.4,4.5,1.85,3.25,4.25,1.85,3.1,3.6,1.6669999999999998,3.25,4.5,1.8,3.4,4.33,1.8,3.25,4.0,1.8,3.3,3.75,1.85,1.85,1.95,1.85,1.55,2.3,-0.25,1.85,2.0,-0.5,1.85,2.05,-0.5
2,1,2,1,1.444,4.0,7.5,1.44,4.0,7.5,1.45,3.8,5.4,1.4,3.75,7.0,1.44,3.75,8.0,1.4,3.75,7.5,1.44,3.6,6.5,1.79,1.9,1.9,1.9,2.0,1.75,-1.25,1.8,2.05,-1.0,1.825,2.075,-1.0
1,1,0,0,2.5,3.25,2.7,2.5,3.2,2.72,2.4,2.9,2.7,2.375,3.2,2.6,2.4,3.25,2.8,2.4,3.2,2.6,2.37,3.0,2.7,1.85,1.85,2.0,1.8,2.2,1.6,-0.25,1.85,2.0,0.0,1.9,2.0,0.0
1,0,0,0,1.364,4.333,9.0,1.4,4.0,8.5,1.35,4.0,7.0,1.364,3.75,8.0,1.3,4.75,10.0,1.36,4.0,7.5,1.36,3.75,8.0,1.79,1.9,1.9,1.9,1.55,2.3,-1.0,1.75,2.1,-1.25,1.8,2.1,-1.25
3,0,1,0,1.444,4.0,7.5,1.44,4.0,7.5,1.37,3.9,6.5,1.4,3.75,7.0,1.44,4.2,6.5,1.4,3.75,7.5,1.44,3.6,6.5,1.65,2.05,1.75,2.05,1.8,1.95,-1.0,2.0,1.85,-1.25,2.075,1.825,-1.25
5,3,4,2,2.2,3.2,3.25,2.2,3.2,3.2,2.3,3.0,2.7,2.0,3.2,3.2,2.2,3.2,3.2,2.1,3.25,3.0,2.25,3.1,2.8,2.0,1.71,2.15,1.66,1.5,2.45,0.0,1.85,2.0,-0.25,1.9,2.0,-0.25
3,1,2,0,1.7269999999999999,3.4,5.0,1.7,3.4,5.0,1.7,3.2,4.2,1.615,3.25,5.0,1.67,3.6,5.0,1.66,3.4,4.5,1.66,3.3,4.5,1.85,1.85,2.0,1.8,2.15,1.65,-1.0,1.95,1.9,-0.75,2.025,1.875,-0.75
1,0,0,0,2.6,3.1,2.7,2.5,3.2,2.7,2.3,3.0,2.7,2.5,3.2,2.5,2.5,3.3,2.63,2.4,3.2,2.6,2.4,3.1,2.6,1.95,1.75,2.15,1.66,2.05,1.7,-0.25,1.85,2.0,0.0,1.85,2.05,0.0
2,1,1,1,2.5,3.25,2.7,2.45,3.2,2.77,2.3,3.0,2.7,2.25,3.2,2.75,2.5,3.3,2.63,2.37,3.2,2.62,2.6,3.1,2.4,1.79,1.9,1.95,1.85,2.05,1.7,-0.25,1.8,2.05,0.0,1.85,2.05,0.0
4,1,1,1,1.8330000000000002,3.3,4.333,1.95,3.3,3.75,1.75,3.2,4.0,1.7269999999999999,3.4,4.0,1.8,3.4,4.33,1.83,3.4,3.6,1.72,3.4,4.0,1.9,1.79,2.0,1.8,1.6,2.2,-0.25,2.0,1.85,-0.5,2.05,1.85,-0.5
1,2,1,1,1.8,3.4,4.333,1.8,3.35,4.4,1.8,3.1,3.8,1.8,3.25,3.75,1.73,3.4,4.75,1.72,3.4,4.2,1.66,3.3,4.5,1.9,1.79,1.95,1.85,2.15,1.65,-1.0,1.95,1.9,-0.75,1.8,2.1,-0.5
1,2,1,1,2.2,3.25,3.2,2.25,3.15,3.15,2.2,3.0,2.9,2.2,3.2,2.8,2.1,3.2,3.4,2.1,3.25,3.0,2.2,3.1,2.87,1.9,1.79,1.95,1.85,1.55,2.3,0.0,2.0,1.85,-0.25,2.0,1.9,-0.25
5,2,1,1,1.25,5.0,13.0,1.25,5.15,11.5,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.5,15.0,1.22,5.0,10.0,1.2,5.0,11.0,1.71,2.0,1.8,2.0,1.5,2.45,-1.25,1.8,2.05,-1.5,1.8,2.1,-1.5
1,1,0,0,2.2,3.25,3.2,2.2,3.2,3.2,2.0,3.1,3.2,2.2,3.2,2.8,2.2,3.25,3.1,2.2,3.2,2.87,2.1,3.1,3.1,1.95,1.75,2.0,1.8,1.55,2.3,0.0,1.85,2.0,-0.25,1.95,1.95,-0.25
0,0,0,0,2.0,3.4,3.5,2.05,3.3,3.5,1.9,3.1,3.5,2.1,3.2,3.0,2.1,3.4,3.2,2.0,3.25,3.25,1.9,3.25,3.4,1.85,1.85,1.9,1.9,1.7,2.05,-0.25,2.0,1.85,-0.5,2.0,1.9,-0.5
1,0,0,0,2.25,3.2,3.1,2.2,3.25,3.15,1.9,3.1,3.5,2.1,3.2,3.0,2.2,3.25,3.1,2.2,3.2,2.87,2.2,3.2,2.8,1.95,1.75,2.0,1.8,1.9,1.95,-0.25,1.9,1.95,-0.25,1.9,2.0,-0.25
1,1,0,0,2.1,3.25,3.4,2.1,3.25,3.35,1.9,3.1,3.5,1.909,3.4,3.25,2.0,3.3,3.6,2.0,3.25,3.25,2.0,3.0,3.4,1.85,1.85,1.9,1.9,1.5,2.45,0.0,1.95,1.9,-0.25,1.95,1.95,-0.25
1,0,1,0,2.875,3.25,2.375,2.7,3.2,2.5,2.5,3.0,2.5,2.75,3.25,2.2,2.88,3.2,2.38,2.62,3.2,2.37,2.7,3.0,2.37,1.9,1.79,2.0,1.8,2.3,1.55,-0.25,2.05,1.8,0.0,2.05,1.85,0.0
0,0,0,0,3.4,3.25,2.1,3.6,3.3,2.0,3.5,3.1,1.9,3.75,3.25,1.8,3.6,3.3,2.0,3.25,3.25,2.0,3.1,3.1,2.1,1.9,1.79,1.95,1.85,1.55,2.3,0.75,1.85,2.0,0.5,1.85,2.05,0.5
0,0,0,0,2.25,3.2,3.1,2.2,3.2,3.2,2.1,3.0,3.1,2.0,3.2,3.2,2.2,3.2,3.2,2.1,3.2,3.1,2.1,3.2,3.0,1.9,1.79,2.05,1.75,1.65,2.15,0.0,1.95,1.9,-0.25,1.95,1.95,-0.25
2,0,1,0,1.909,3.25,4.0,2.0,3.25,3.7,2.0,3.0,3.3,1.8,3.2,4.0,1.91,3.25,4.0,1.85,3.25,3.75,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.7,2.05,-0.25,2.0,1.85,-0.5,2.05,1.85,-0.5
4,2,2,1,1.615,3.4,6.0,1.62,3.5,5.65,1.6,3.4,4.6,1.5,3.4,6.0,1.57,3.6,6.0,1.53,3.4,6.0,1.53,3.4,5.5,1.75,1.95,1.85,1.95,2.0,1.75,-1.0,1.75,2.1,-0.75,1.875,2.025,-0.75
0,1,0,1,4.0,3.25,1.909,3.5,3.25,2.05,3.5,3.1,1.9,3.0,3.2,2.1,3.75,3.4,1.91,3.6,3.2,1.9,3.75,3.3,1.8,1.79,1.9,1.9,1.9,2.05,1.7,0.25,1.8,2.05,0.5,1.85,2.05,0.5
1,4,0,1,2.5,3.4,2.625,2.5,3.2,2.7,2.2,3.0,2.9,2.6,3.2,2.375,2.5,3.3,2.62,2.5,3.2,2.5,2.4,3.1,2.6,1.95,1.75,2.1,1.7,2.2,1.6,-0.25,1.95,1.9,0.0,1.925,1.975,0.0
1,1,1,0,1.909,3.3,4.0,1.95,3.25,3.85,1.85,3.1,3.6,1.7269999999999999,3.4,4.0,1.91,3.4,3.8,1.85,3.25,3.75,1.83,3.2,3.75,1.85,1.85,1.95,1.85,1.67,2.1,-0.25,2.05,1.8,-0.5,2.025,1.875,-0.5
4,0,3,0,1.615,3.4,6.0,1.62,3.5,5.75,1.6,3.4,4.6,1.5,3.4,6.0,1.62,3.6,5.5,1.57,3.4,5.5,1.61,3.3,5.0,1.75,1.95,1.95,1.85,2.05,1.7,-1.0,1.95,1.9,-0.75,1.925,1.975,-0.75
3,2,2,0,2.0,3.3,3.6,2.05,3.2,3.55,1.9,3.1,3.5,1.909,3.2,3.5,2.1,3.3,3.3,2.1,3.2,3.1,2.1,3.2,3.0,1.75,1.95,1.85,1.95,1.7,2.05,-0.25,2.0,1.85,-0.5,2.05,1.85,-0.5
4,2,1,2,1.909,3.1,4.333,1.92,3.2,4.0,1.8,3.1,3.8,1.8,3.2,4.0,1.83,3.2,4.5,1.85,3.25,3.75,1.72,3.2,4.33,1.85,1.85,2.0,1.8,1.45,2.6,0.0,1.95,1.9,-0.5,2.025,1.875,-0.5
3,1,3,0,2.2,3.25,3.2,2.2,3.2,3.2,2.0,3.1,3.2,2.0,3.2,3.2,2.2,3.25,3.1,2.1,3.2,3.1,2.25,3.0,2.87,1.9,1.79,2.0,1.8,1.6,2.21,0.0,2.0,1.85,-0.25,1.95,1.95,-0.25
1,2,1,0,4.5,3.3,1.8,4.25,3.45,1.8,3.6,3.1,1.85,4.333,3.2,1.7269999999999999,4.33,3.4,1.8,4.0,3.25,1.8,4.33,3.4,1.66,1.79,1.9,1.95,1.85,1.85,2.0,0.75,1.85,2.0,0.75,1.825,2.075,0.75
1,2,0,1,2.1,3.25,3.4,2.0,3.25,3.65,2.1,3.0,3.1,2.0,3.4,3.0,2.1,3.2,3.4,1.9,3.25,3.5,2.0,3.2,3.2,1.79,1.9,1.9,1.9,1.55,2.3,0.0,1.8,2.05,-0.25,1.85,2.05,-0.25
2,2,0,1,2.5,3.25,2.7,2.45,3.2,2.75,2.4,3.0,2.6,2.4,3.25,2.5,2.5,3.3,2.62,2.37,3.2,2.62,2.4,3.1,2.6,1.9,1.79,2.0,1.8,2.2,1.6,-0.25,1.8,2.05,0.0,1.85,2.05,0.0
1,1,1,0,1.8,3.5,4.2,1.85,3.25,4.33,1.8,3.1,3.8,1.8,3.25,3.75,1.73,3.5,4.75,1.8,3.25,4.0,1.72,3.4,4.0,1.9,1.79,1.95,1.85,1.6,2.2,-0.25,1.95,1.9,-0.5,1.95,1.95,-0.5
0,0,0,0,1.364,4.5,8.5,1.4,4.1,8.0,1.3,4.2,8.0,1.4,3.75,7.0,1.36,4.33,8.5,1.4,3.75,7.5,1.36,3.75,8.0,1.85,1.85,1.85,1.95,2.0,1.85,-1.25,1.7,2.15,-1.0,1.8,2.1,-1.0
0,2,0,0,2.3,3.25,3.0,2.35,3.2,2.9,2.1,3.0,3.1,2.375,3.0,2.75,2.3,3.3,2.9,2.37,3.2,2.62,2.3,3.1,2.75,1.95,1.75,2.05,1.75,1.65,2.15,0.0,2.05,1.8,-0.25,2.1,1.8,-0.25
3,3,2,2,1.615,3.6,5.5,1.62,3.5,5.5,1.55,3.5,4.8,1.571,3.5,5.0,1.53,3.6,6.5,1.61,3.4,5.0,1.61,3.3,5.0,1.85,1.85,1.8,2.0,2.2,1.6,-1.25,1.85,2.0,-1.0,1.925,1.975,-1.0
0,0,0,0,3.2,3.25,2.2,2.9,3.3,2.3,2.9,3.0,2.2,3.2,3.2,2.0,2.75,3.4,2.38,3.0,3.25,2.1,3.1,3.1,2.1,1.79,1.9,1.85,1.95,1.8,2.05,0.25,,,,1.8,2.1,0.25
3,2,1,1,3.5,3.4,2.0,3.85,3.25,1.95,3.2,3.1,2.0,4.0,3.4,1.7269999999999999,3.75,3.4,1.91,3.6,3.2,1.9,3.75,3.2,1.83,1.86,1.87,2.0,1.8,2.15,1.65,0.25,1.9,1.95,0.5,1.9,2.0,0.5
3,4,2,1,2.0,3.25,3.75,2.0,3.25,3.65,1.9,3.1,3.5,1.8330000000000002,3.4,3.5,1.91,3.4,3.75,1.9,3.25,3.5,2.0,3.2,3.2,1.86,1.86,1.9,1.9,1.9,1.95,-0.25,2.05,1.8,-0.5,1.925,1.975,-0.25
0,1,0,0,1.615,3.5,6.0,1.6,3.45,6.0,1.55,3.5,4.8,1.5330000000000001,3.5,5.5,1.62,3.6,5.5,1.61,3.4,5.0,1.57,3.5,5.0,1.77,1.96,1.9,1.9,2.05,1.7,-1.25,1.95,1.9,-1.0,2.1,1.8,-1.25
3,1,2,0,2.1,3.25,3.4,2.05,3.25,3.5,2.1,3.0,3.1,2.0,3.2,3.2,2.1,3.3,3.3,2.0,3.25,3.25,2.0,3.2,3.2,1.91,1.81,2.0,1.8,1.5,2.45,0.0,1.8,2.05,-0.25,1.875,2.025,-0.25
3,1,1,0,2.375,3.25,2.875,2.4,3.25,2.8,2.4,2.9,2.7,2.375,3.2,2.6,2.38,3.3,2.8,2.3,3.2,2.7,2.25,3.3,2.62,1.91,1.81,2.0,1.8,1.7,2.05,0.0,2.0,1.85,-0.25,1.925,1.975,-0.25
1,1,0,1,2.2,3.25,3.2,2.1,3.25,3.35,2.0,3.0,3.3,2.0,3.2,3.2,2.1,3.3,3.3,2.0,3.25,3.25,2.0,3.2,3.2,1.81,1.91,1.9,1.9,1.55,2.3,0.0,1.95,1.9,-0.25,1.95,1.95,-0.25
1,2,1,1,2.4,3.4,2.75,2.4,3.25,2.8,2.3,3.0,2.7,2.4,3.25,2.5,2.5,3.3,2.63,2.37,3.2,2.62,2.3,3.2,2.62,1.91,1.81,1.9,1.9,1.75,2.0,0.0,2.0,1.85,-0.25,1.75,2.15,0.0
1,1,0,1,2.2,3.3,3.2,2.1,3.25,3.35,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.3,3.0,2.1,3.25,3.0,2.1,3.3,2.87,1.86,1.86,1.9,1.9,1.55,2.3,0.0,1.85,2.0,-0.25,1.85,2.05,-0.25
1,0,0,0,1.286,5.0,10.0,1.25,5.25,11.0,1.22,4.7,9.5,1.2,5.0,11.0,1.25,5.0,10.0,1.25,5.0,8.5,1.22,5.5,8.0,1.66,2.07,1.65,2.15,1.7,2.05,-1.5,1.95,1.9,-1.75,2.075,1.825,-1.75
5,0,3,0,1.3330000000000002,5.0,8.0,1.3,5.0,9.0,1.3,4.2,8.0,1.25,5.0,8.0,1.29,5.0,9.5,1.28,4.5,9.0,1.3,4.33,8.0,1.55,2.25,1.66,2.15,1.65,2.15,-1.0,1.85,2.0,-1.25,1.925,1.975,-1.25
1,0,1,0,1.909,3.5,3.75,1.91,3.4,3.75,1.8,3.1,3.8,1.8,3.25,3.75,1.91,3.4,3.75,1.85,3.25,3.75,1.83,3.4,3.5,1.85,1.85,1.8,2.0,1.65,2.15,-0.25,1.8,2.05,-0.5,1.9,2.0,-0.5
2,0,1,0,2.25,3.2,3.1,2.25,3.3,3.0,2.3,2.7,3.0,2.2,3.25,2.75,2.1,3.3,3.3,2.1,3.2,3.1,2.25,3.2,2.75,1.95,1.75,1.95,1.85,1.65,2.15,0.0,2.0,1.85,-0.25,2.05,1.85,-0.25
1,1,0,0,2.1,3.25,3.4,2.15,3.25,3.25,2.1,3.0,3.1,2.0,3.2,3.2,2.1,3.2,3.4,2.1,3.2,3.1,2.1,3.2,3.0,2.05,1.65,2.0,1.8,1.5,2.45,0.0,1.8,2.05,-0.25,1.875,2.025,-0.25
0,0,0,0,1.444,4.0,7.5,1.4,4.1,8.0,1.4,3.9,6.0,1.4,3.75,7.0,1.36,4.33,8.5,1.36,3.75,9.0,1.36,4.0,7.0,1.75,1.95,1.9,1.9,2.0,1.75,-1.25,1.8,2.05,-1.0,1.8,2.1,-1.0
0,0,0,0,1.615,3.4,6.0,1.6,3.55,5.75,1.55,3.5,4.8,1.5,3.4,6.0,1.62,3.6,5.5,1.57,3.4,5.5,1.61,3.3,5.0,1.71,2.0,2.0,1.8,1.9,1.95,-1.0,1.9,1.95,-1.0,1.8,2.1,-0.75
1,3,0,1,1.909,3.3,4.0,1.9,3.3,4.0,1.75,3.3,3.8,1.909,3.4,3.25,1.95,3.3,3.75,1.9,3.25,3.5,2.0,3.1,3.3,1.9,1.79,1.9,1.9,2.2,1.6,-0.75,1.85,2.0,-0.5,1.925,1.975,-0.5
1,0,1,0,4.5,3.6,1.7269999999999999,5.0,3.4,1.7,4.4,3.3,1.65,4.333,3.4,1.6669999999999998,5.0,3.6,1.67,4.5,3.4,1.66,5.0,3.3,1.61,1.71,2.0,1.85,1.95,1.9,1.95,0.75,1.9,1.95,0.75,1.825,2.075,0.75
2,0,1,0,2.75,3.4,2.375,2.75,3.3,2.42,2.3,3.2,2.5,2.75,3.2,2.25,2.75,3.3,2.4,2.5,3.2,2.5,2.6,3.3,2.3,1.9,1.79,1.95,1.85,2.3,1.55,-0.25,2.1,1.75,0.0,2.1,1.8,0.0
0,0,0,0,2.375,3.25,2.875,2.35,3.2,2.9,2.4,3.0,2.6,2.2,3.25,2.75,2.4,3.3,2.75,2.25,3.2,2.8,2.3,3.0,2.8,1.93,1.81,2.05,1.75,2.2,1.6,-0.25,1.8,2.05,0.0,1.85,2.05,0.0
2,0,1,0,1.4,4.333,7.5,1.4,4.0,8.5,1.4,3.9,6.0,,,,1.36,4.5,8.0,1.36,4.0,7.5,1.36,3.75,8.0,1.71,2.0,1.8,2.0,1.7,2.05,-1.0,2.0,1.85,-1.25,2.0,1.9,-1.25
0,1,0,0,2.2,3.25,3.2,2.15,3.3,3.2,2.2,2.7,3.2,1.91,3.4,3.25,2.1,3.3,3.3,2.1,3.25,3.0,2.2,3.0,3.0,1.85,1.85,1.95,1.85,1.55,2.3,0.0,1.9,1.95,-0.5,1.975,1.925,-0.5
2,0,1,0,2.25,3.3,3.0,2.3,3.3,2.9,2.2,3.0,2.9,2.2,3.25,2.75,2.2,3.3,3.1,2.25,3.2,2.8,2.2,3.2,2.8,1.9,1.79,1.95,1.85,1.7,2.05,0.0,2.0,1.85,-0.5,2.0,1.9,-0.5
1,1,0,1,2.5,3.4,2.62,2.5,3.3,2.65,2.5,3.0,2.5,2.38,3.2,2.6,2.5,3.3,2.62,2.5,3.2,2.5,2.5,3.3,2.37,1.85,1.85,2.0,1.8,2.2,1.6,-0.5,2.05,1.8,0.0,2.0,1.9,0.0
0,1,0,0,1.8,3.3,4.5,1.83,3.3,4.35,1.75,3.2,4.0,1.73,3.4,4.0,1.73,3.4,4.75,1.73,3.25,4.33,1.72,3.2,4.33,1.79,1.9,2.0,1.8,1.55,2.3,-0.5,1.9,1.95,-0.5,1.95,1.95,-0.5
1,2,1,1,2.3,3.25,3.0,2.3,3.3,2.9,2.4,3.2,2.4,2.2,3.2,2.8,2.3,3.2,3.0,2.3,3.2,2.75,2.25,3.2,2.75,1.95,1.75,2.0,1.8,1.7,2.05,0.0,2.0,1.85,-0.5,2.05,1.85,-0.5
1,2,1,0,1.9,3.25,4.0,2.0,3.3,3.6,1.75,3.2,4.0,1.83,3.2,3.75,1.91,3.25,4.0,1.91,3.2,3.6,1.9,3.2,3.5,2.0,1.71,2.0,1.8,1.8,2.05,-0.5,1.75,2.1,-0.5,1.75,2.15,-0.5
2,2,2,1,1.61,3.6,5.5,1.65,3.6,5.0,1.8,3.1,3.8,1.67,3.25,4.5,1.62,3.6,5.5,1.62,3.4,5.0,1.61,3.3,5.0,1.75,1.95,1.85,1.95,2.05,1.7,-1.0,1.95,1.9,-0.75,1.95,1.95,-0.75
1,2,0,1,2.1,3.25,3.4,2.1,3.3,3.3,2.0,3.1,3.2,2.0,3.4,3.0,2.1,3.3,3.3,2.1,3.25,3.0,2.0,3.2,3.2,1.75,1.95,1.95,1.85,1.5,2.45,0.0,1.8,2.05,-0.5,1.875,2.025,-0.5
2,1,1,1,2.7,3.25,2.5,2.55,3.3,2.6,2.4,3.0,2.6,2.75,3.2,2.25,2.5,3.3,2.62,2.5,3.2,2.5,2.6,3.1,2.4,1.85,1.85,2.0,1.8,2.2,1.6,-0.5,1.9,1.95,0.0,1.9,2.0,0.0
2,2,0,2,5.5,3.4,1.66,4.85,3.4,1.72,3.6,3.1,1.85,4.5,3.25,1.67,5.0,3.4,1.7,4.33,3.25,1.73,4.5,3.3,1.66,1.85,1.85,1.85,1.95,1.9,1.95,0.75,1.95,1.9,0.75,1.9,2.0,0.75
0,0,0,0,1.36,4.33,9.0,1.37,4.15,9.0,1.45,3.6,5.8,1.33,3.75,9.0,1.4,4.33,7.5,1.44,3.75,6.0,1.36,4.0,7.5,1.65,2.05,1.8,2.0,1.6,2.2,-1.0,2.0,1.85,-1.25,2.05,1.85,-1.25
1,0,0,0,3.75,3.5,1.9,3.95,3.3,1.9,3.8,3.1,1.8,3.4,3.25,1.91,4.0,3.5,1.83,3.6,3.3,1.83,3.75,3.25,1.85,1.85,1.85,1.85,1.95,2.15,1.65,0.25,,,,2.0,1.9,0.5
2,2,0,1,1.8,3.4,4.33,1.85,3.4,4.0,1.8,3.1,3.8,1.67,3.4,4.33,1.8,3.4,4.33,1.8,3.5,3.5,1.73,3.5,4.0,1.9,1.79,1.9,1.9,1.55,2.3,-0.25,,,,1.95,1.95,-0.5
4,0,0,0,1.53,3.6,6.5,1.5,3.75,6.75,1.45,3.6,5.8,1.44,3.6,6.5,1.5,3.75,7.0,1.44,3.75,6.0,1.44,3.6,7.0,1.75,1.95,1.85,1.95,2.15,1.65,-1.25,,,,1.95,1.95,-1.0
1,0,0,0,2.62,3.4,2.5,2.55,3.3,2.5,2.7,2.9,2.4,2.6,3.2,2.38,2.7,3.4,2.4,2.62,3.1,2.37,2.62,3.2,2.38,1.85,1.85,2.0,1.8,2.05,1.7,-0.25,1.8,2.05,0.0,1.85,2.05,0.0
1,1,0,0,2.2,3.25,3.2,2.1,3.25,3.35,2.1,3.0,3.1,2.0,3.2,3.2,2.0,3.4,3.5,2.0,3.2,3.2,2.1,3.25,3.0,1.9,1.79,1.95,1.85,1.5,2.45,0.0,1.85,2.0,-0.25,1.825,2.075,-0.25
2,1,0,1,2.5,3.4,2.62,2.5,3.25,2.7,2.3,3.2,2.5,2.5,3.2,2.5,2.38,3.4,2.75,2.3,3.2,2.62,2.5,3.2,2.5,1.85,1.85,1.95,1.85,2.1,1.67,-0.25,,,,1.8,2.1,0.0
1,0,1,0,1.66,3.6,5.0,1.72,3.35,5.0,1.55,3.5,4.8,1.67,3.25,4.5,1.67,3.6,5.0,1.72,3.25,4.2,1.75,3.4,4.0,1.95,1.75,2.0,1.8,2.15,1.65,-1.0,,,,2.0,1.9,-0.75
4,1,0,1,2.25,3.5,2.87,2.35,3.4,2.75,2.3,3.2,2.5,2.1,3.2,3.0,2.2,3.4,3.0,2.37,3.5,2.37,2.3,3.4,2.6,1.9,1.79,1.9,1.9,2.05,1.7,-0.25,1.8,2.05,0.0,1.8,2.1,0.0
2,0,0,0,1.57,3.5,6.5,1.57,3.5,6.25,1.35,4.0,7.0,1.53,3.5,5.5,1.62,3.4,6.0,1.53,3.4,5.5,1.57,3.4,5.5,1.95,1.75,2.0,1.8,2.15,1.65,-1.25,1.9,1.95,-1.0,1.925,1.975,-1.0
1,1,1,0,4.5,3.3,1.8,4.25,3.25,1.8,4.2,2.7,1.9,4.33,3.2,1.73,4.33,3.4,1.8,4.0,3.25,1.8,4.33,3.2,1.72,1.85,1.85,1.95,1.85,1.7,2.15,0.75,1.95,1.9,0.5,1.95,1.95,0.5
0,3,0,1,3.4,3.25,2.1,3.25,3.25,2.05,3.4,3.3,1.85,3.0,3.2,2.1,3.2,3.4,2.1,3.25,3.25,2.0,3.25,3.4,1.9,1.95,1.75,2.0,1.8,2.05,1.7,0.25,,,,1.8,2.1,0.5
1,2,0,1,2.25,3.3,3.0,2.2,3.2,3.0,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.3,3.0,2.2,3.2,2.88,2.1,3.2,3.0,1.95,1.75,1.95,1.85,1.6,2.2,0.0,2.0,1.85,-0.25,2.0,1.9,-0.25
3,3,2,1,2.6,3.25,2.6,2.5,3.25,2.52,2.3,3.1,2.6,2.5,3.2,2.5,2.75,3.3,2.4,2.5,3.2,2.5,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2.2,1.6,-0.25,,,,,,
3,1,2,0,2.4,3.4,2.75,2.4,3.25,2.65,2.5,3.0,2.5,2.38,3.2,2.6,2.4,3.3,2.75,2.4,3.2,2.6,2.4,3.25,2.5,1.95,1.75,2.0,1.8,2.05,1.7,-0.25,,,,,,
1,1,0,1,2.25,3.2,3.1,2.1,3.2,3.2,2.0,3.1,3.2,2.2,3.2,2.8,2.1,3.3,3.3,2.2,3.2,2.88,2.25,3.0,2.87,1.85,1.85,2.0,1.8,1.5,2.45,0.0,1.8,2.05,-0.25,1.875,2.025,-0.25
2,1,2,1,2.1,3.25,3.4,2.05,3.25,3.25,2.0,3.1,3.2,1.8,3.25,3.75,2.1,3.2,3.4,1.91,3.25,3.5,2.0,3.2,3.2,1.9,1.79,2.0,1.8,1.5,2.45,0.0,1.9,1.95,-0.25,1.9,2.0,-0.25
1,1,1,1,2.87,3.4,2.3,2.8,3.2,2.3,3.0,3.1,2.1,2.8,3.2,2.2,3.0,3.3,2.25,2.75,3.25,2.25,2.7,3.3,2.2,1.95,1.75,1.95,1.85,1.85,2.0,0.25,1.8,2.05,0.25,1.85,2.05,0.25
1,0,1,0,2.3,3.4,2.87,2.15,3.25,3.05,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.4,3.0,2.2,3.2,2.88,2.2,3.25,2.75,1.79,1.9,1.85,1.95,1.6,2.2,0.0,1.95,1.9,-0.25,2.0,1.9,-0.25
